,tweet_id,name,rating,stage,text,retweet_count,favorite_count,breed,p_conf
1000,714606013974974464,None,0.6,pupper,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,1017.0,3865.0,Norfolk_terrier,0.293007
1001,714485234495041536,Blitz,0.5,None,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,1273.0,2895.0,,
1002,714258258790387713,Travis,0.5,None,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",784.0,3210.0,collie,0.176758
1003,714251586676113411,Thumas,0.4,None,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,918.0,3491.0,soft-coated_wheaten_terrier,0.751962
1004,714214115368108032,Happy,0.65,None,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,962.0,2427.0,pug,0.533967
1005,714141408463036416,None,0.5,None,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",1531.0,4590.0,Labrador_retriever,0.586951
1006,713919462244790272,Kanu,0.6,None,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,850.0,3488.0,Siberian_husky,0.463223
1007,713909862279876608,Doug,0.6,None,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,598.0,2041.0,,
1008,713900603437621249,Happy,1.0,pupper,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,811.0,3018.0,golden_retriever,0.371816
1009,713761197720473600,Piper,0.6,None,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,1501.0,5198.0,Brittany_spaniel,0.797936
1010,713411074226274305,Bearded Floofmallow,0.55,None,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,1410.0,4708.0,Great_Pyrenees,0.720337
1011,713177543487135744,Lance,0.5,None,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,3103.0,7690.0,whippet,0.734244
1012,713175907180089344,Opie,0.5,None,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,1589.0,4756.0,malamute,0.430624
1013,712809025985978368,Stubert,0.5,None,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,7366.0,19892.0,Labrador_retriever,0.8686709999999999
1014,712717840512598017,None,0.5,None,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,5456.0,13216.0,Great_Pyrenees,0.732043
1015,712668654853337088,Sunny,0.5,None,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,1329.0,4442.0,Labrador_retriever,0.829058
1016,712438159032893441,Kane,0.55,None,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,1707.0,5681.0,Great_Pyrenees,0.069457
1017,712309440758808576,Use,0.6,pupper,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",25.0,261.0,,
1018,712097430750289920,None,0.5,None,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,1135.0,4055.0,Labrador_retriever,0.720481
1019,712092745624633345,Steven,0.35,None,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,985.0,3144.0,Unknown,
1020,712085617388212225,Olive,0.55,None,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",535.0,3453.0,Shih-Tzu,0.625129
1021,712065007010385924,Chester,0.3,None,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,687.0,2416.0,Unknown,
1022,711968124745228288,Winston,0.5,pupper,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,2525.0,8602.0,Unknown,
1023,711743778164514816,Roosevelt,0.55,None,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,1076.0,3033.0,Lakeland_terrier,0.459515
1024,711732680602345472,None,0.5,None,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,4515.0,9520.0,Ibizan_hound,0.334929
1025,711694788429553666,None,0.65,None,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,19959.0,35121.0,Unknown,
1026,711652651650457602,Gary,0.45,None,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,1002.0,4130.0,Unknown,
1027,711363825979756544,None,0.55,None,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",1247.0,3912.0,Pembroke,0.7509060000000001
1028,711306686208872448,Churlish,0.15,None,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,798.0,3530.0,Dandie_Dinmont,0.0867925
1029,711008018775851008,Chuckles,0.55,pupper,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,685.0,3201.0,French_bulldog,0.731405
1030,710997087345876993,Milo,0.6,None,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,1520.0,4860.0,malamute,0.28126
1031,710844581445812225,Staniel,0.5,None,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,749.0,2727.0,Pembroke,0.200407
1032,710833117892898816,Sora,0.6,None,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,587.0,2879.0,Pembroke,0.803742
1033,710658690886586372,None,1.0,pupper,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,617.0,2467.0,soft-coated_wheaten_terrier,0.948617
1034,710609963652087808,None,0.6,None,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,2566.0,5129.0,,
1035,710588934686908417,Beemo,0.6,None,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,2053.0,4872.0,Pembroke,0.982004
1036,710296729921429505,Oshie,0.6,None,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,804.0,2530.0,,
1037,710283270106132480,Gunner,0.55,None,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,564.0,2276.0,Shih-Tzu,0.932401
1038,710272297844797440,Dutch Panda Worm,0.55,None,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,1378.0,4835.0,Old_English_sheepdog,0.586307
1039,710269109699739648,St. Patrick,0.65,None,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",1228.0,2566.0,pug,0.415495
1040,710153181850935296,Lacy,0.55,None,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,971.0,3103.0,cocker_spaniel,0.00271296
1041,710140971284037632,Tater,0.4,None,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,977.0,2956.0,Pekinese,0.95317
1042,710117014656950272,Rebellious,0.55,pupper,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,2178.0,5874.0,toy_poodle,0.802092
1043,709918798883774466,Watson,0.6,None,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,1173.0,3184.0,Pembroke,0.956222
1044,709901256215666688,Use,0.6,pupper,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",109.0,718.0,Unknown,
1045,709852847387627521,None,0.6,None,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,1302.0,3745.0,Chihuahua,0.945629
1046,709566166965075968,Olaf,0.6,floof,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,1322.0,3771.0,chow,0.999837
1047,709556954897764353,Cecil,0.6,floof,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,1164.0,3507.0,golden_retriever,0.790026
1048,709519240576036864,Vince,0.45,None,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,263.0,1591.0,cocker_spaniel,0.414982
1049,709449600415961088,Karma,0.5,None,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,646.0,2377.0,Maltese_dog,0.780187
1050,709409458133323776,Billy,0.4,None,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,764.0,2798.0,Shetland_sheepdog,0.79745
1051,709225125749587968,Walker,0.55,None,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,627.0,2560.0,Labrador_retriever,0.271109
1052,709207347839836162,Penny,0.55,None,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,6387.0,13469.0,Chihuahua,0.948323
1053,709198395643068416,Titson,1.0,None,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",699.0,2576.0,borzoi,0.490783
1054,709179584944730112,Sammy,0.65,None,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,737.0,2152.0,,
1055,709158332880297985,Rodney,0.5,None,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,454.0,2187.0,Siberian_husky,0.212957
1056,709042156699303936,Klevin,0.45,None,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,1801.0,5094.0,Rottweiler,0.0681793
1057,708853462201716736,Lucy,0.4,None,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,718.0,1911.0,,
1058,708845821941387268,None,0.45,pupper,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,982.0,3173.0,schipperke,0.74564
1059,708834316713893888,Malikai,0.5,None,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,551.0,1822.0,Eskimo_dog,0.283945
1060,708810915978854401,Mister,0.5,None,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,7622.0,17654.0,golden_retriever,0.976139
1061,708738143638450176,Coco,0.55,None,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,889.0,2930.0,Pomeranian,0.933457
1062,708711088997666817,Smokey,0.55,None,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,797.0,2725.0,German_short-haired_pointer,0.0526946
1063,708479650088034305,Bear,0.65,None,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,743.0,2721.0,Shih-Tzu,0.218479
1064,708469915515297792,Bobble,0.55,None,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,895.0,3291.0,Chihuahua,0.748163
1065,708400866336894977,None,0.6,None,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,11063.0,17134.0,,
1066,708356463048204288,Oliver,0.5,None,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,1476.0,3860.0,pug,0.871283
1067,708349470027751425,River,0.55,None,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,806.0,2517.0,basenji,0.187158
1068,708149363256774660,Jebberson,0.5,None,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,1688.0,4563.0,Cardigan,0.350993
1069,708130923141795840,None,0.55,None,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,916.0,3621.0,French_bulldog,0.710354
1070,708119489313951744,Cooper,0.45,None,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,1068.0,2870.0,Norwich_terrier,0.264483
1071,708109389455101952,Remington,0.5,None,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,591.0,2071.0,Staffordshire_bullterrier,0.5161060000000001
1072,708026248782585858,Frank,0.65,None,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,2106.0,4665.0,malinois,0.7864680000000001
1073,707995814724026368,Farfle,0.6,None,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,1227.0,3319.0,Unknown,
1074,707969809498152960,Rufus,0.55,None,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,1063.0,2884.0,toy_poodle,0.908491
1075,707776935007539200,Sadie,0.55,None,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,1038.0,3506.0,miniature_pinscher,0.890426
1076,707741517457260545,Chili,0.5,None,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,670.0,2661.0,whippet,0.738371
1077,707738799544082433,None,0.6,None,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,2703.0,4388.0,,
1078,707693576495472641,Jiminus,0.35,None,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,1095.0,3661.0,Unknown,
1079,707629649552134146,None,0.5,None,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,959.0,2759.0,,
1080,707610948723478529,Harper,0.6,None,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,7030.0,18156.0,golden_retriever,0.383223
1081,707420581654872064,Keurig,0.2,None,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,765.0,2440.0,kuvasz,0.149391
1082,707411934438625280,None,0.55,pupper,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",655.0,2432.0,Lakeland_terrier,0.7382770000000001
1083,707387676719185920,Clarkus,0.5,None,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,1433.0,3753.0,Chihuahua,0.888468
1084,707377100785885184,None,0.45,None,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,1178.0,3521.0,golden_retriever,0.637225
1085,707315916783140866,Finnegus,0.5,pupper,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,705.0,2640.0,Bernese_mountain_dog,0.979235
1086,707297311098011648,Cassie,0.5,None,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,878.0,2949.0,Blenheim_spaniel,0.370717
1087,707059547140169728,Cupcake,0.55,None,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,741.0,2755.0,Samoyed,0.8973120000000001
1088,707038192327901184,Kathmandu,0.5,None,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,877.0,2355.0,pug,0.642426
1089,707021089608753152,Tucker,0.6,None,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,1505.0,4342.0,cocker_spaniel,0.559658
1090,707014260413456384,Ellie,0.55,None,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,647.0,2463.0,Chihuahua,0.58378
1091,706904523814649856,None,0.65,None,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,8595.0,15606.0,,
1092,706901761596989440,Elliot,0.15,None,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,662.0,2214.0,Unknown,
1093,706681918348251136,Katie,0.6,None,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,1059.0,3549.0,toy_poodle,0.717584
1094,706644897839910912,Shadow,0.45,None,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,1199.0,2758.0,Chihuahua,0.132928
1095,706593038911545345,None,0.5,None,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,690.0,2308.0,Unknown,
1096,706538006853918722,Oliver,0.55,None,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",1541.0,3702.0,chow,0.541794
1097,706516534877929472,None,0.6,None,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,1130.0,3316.0,golden_retriever,0.7726850000000001
1098,706346369204748288,Koda,0.6,None,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,1007.0,3686.0,Tibetan_mastiff,0.956462
1099,706310011488698368,None,0.6,pupper,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,8772.0,22976.0,Pembroke,0.6981649999999999
1100,706291001778950144,FAFSA,0.55,None,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,511.0,1817.0,Border_terrier,0.587101
1101,706265994973601792,Kara,0.55,None,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",1004.0,2914.0,papillon,0.743715
1102,706169069255446529,None,0.6,None,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",2439.0,4198.0,,
1103,706166467411222528,Dexter,0.35,None,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,1765.0,5512.0,Samoyed,0.430418
1104,706153300320784384,Layla,0.65,None,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,420.0,1600.0,,
1105,705975130514706432,Adele,0.5,pupper,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,810.0,3323.0,Staffordshire_bullterrier,0.5877640000000001
1106,705970349788291072,Lucy,0.6,None,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,976.0,3366.0,golden_retriever,0.776346
1107,705898680587526145,Max,0.5,None,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,620.0,2540.0,collie,0.808276
1108,705591895322394625,None,0.55,None,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",1267.0,3396.0,basenji,0.877207
1109,705475953783398401,Zara,0.6,None,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,1012.0,3172.0,golden_retriever,0.908784
1110,705442520700944385,Cooper,0.6,None,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,1808.0,4773.0,Great_Pyrenees,0.309106
1111,705428427625635840,Ambrose,0.55,pupper,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,1865.0,4086.0,Chihuahua,0.774792
1112,705239209544720384,Jimothy,0.55,None,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,821.0,3213.0,Chihuahua,0.15795
1113,705223444686888960,Bode,0.45,None,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,881.0,2765.0,Chesapeake_Bay_retriever,0.0773733
1114,705102439679201280,Terrenth,0.5,None,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,565.0,2308.0,collie,0.457672
1115,705066031337840642,Reese,0.6,None,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,663.0,2329.0,Airedale,0.868658
1116,704859558691414016,None,0.5,pupper,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,600.0,2414.0,pug,0.284428
1117,704847917308362754,None,0.6,None,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",1687.0,5475.0,golden_retriever,0.85724
1118,704819833553219584,Chesterson,0.35,None,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,1106.0,2832.0,Unknown,
1119,704761120771465216,None,0.65,pupper,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,3180.0,7118.0,Chihuahua,0.100418
1120,704499785726889984,None,0.6,None,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,1091.0,3149.0,Chihuahua,0.376541
1121,704480331685040129,Lucia,0.55,None,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,1159.0,3645.0,Samoyed,0.979206
1122,704364645503647744,Bisquick,0.6,None,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,3892.0,8618.0,Pembroke,0.980695
1123,704347321748819968,Ralphson,0.5,pupper,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,386.0,1695.0,Brittany_spaniel,0.0829173
1124,704134088924532736,None,0.6,pupper,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,509.0,1623.0,,
1125,704113298707505153,Stanley,0.4,None,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,616.0,1989.0,Unknown,
1126,704054845121142784,None,1.0,pupper,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,1004.0,3129.0,Great_Pyrenees,0.6679390000000001
1127,703774238772166656,TRUTH,0.5,None,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",510.0,1979.0,Labrador_retriever,0.990119
1128,703769065844768768,None,0.5,None,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,1244.0,3532.0,boxer,0.838994
1129,703631701117943808,Bella,0.55,None,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,757.0,2781.0,Unknown,
1130,703611486317502464,Scooter,0.5,pupper,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,1666.0,4140.0,Pembroke,0.756441
1131,703407252292673536,None,0.5,pupper,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,761.0,2640.0,Unknown,
1132,703382836347330562,Charlie,0.6,None,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,1253.0,3758.0,golden_retriever,0.945664
1133,703356393781329922,Socks,0.45,None,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,423.0,2042.0,Border_collie,0.894842
1134,703268521220972544,Happy,0.6,pupper,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,607.0,2110.0,kuvasz,0.038243
1135,703079050210877440,None,0.55,floof,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,3386.0,7912.0,Pembroke,0.778503
1136,703041949650034688,None,0.5,None,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,13764.0,28354.0,Unknown,
1137,702932127499816960,Chip,0.3,None,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,796.0,2774.0,Unknown,
1138,702899151802126337,Luna,0.6,None,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,493.0,1730.0,,
1139,702684942141153280,Lucy,0.55,None,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,1180.0,3445.0,golden_retriever,0.514085
1140,702671118226825216,Rambo,0.5,None,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,614.0,2345.0,bloodhound,0.381227
1141,702598099714314240,Sansa,0.55,pupper,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",3603.0,11092.0,kelpie,0.219179
1142,702539513671897089,Rare,0.6,None,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,1055.0,3078.0,Pomeranian,0.714367
